bmi,n,percent
4726.7,1,1.18480705796199e-06
4727.5,1,1.18480705796199e-06
4727.7,1,1.18480705796199e-06
4727.8,2,2.36961411592399e-06
4728.1,1,1.18480705796199e-06
4728.4,1,1.18480705796199e-06
4728.9,1,1.18480705796199e-06
4729.2,2,2.36961411592399e-06
4729.5,1,1.18480705796199e-06
4730.3,1,1.18480705796199e-06
4730.6,1,1.18480705796199e-06
4730.9,1,1.18480705796199e-06
4731.5,1,1.18480705796199e-06
4731.8,3,3.55442117388598e-06
4732,1,1.18480705796199e-06
4732.6,1,1.18480705796199e-06
4733.7,1,1.18480705796199e-06
4734.8,1,1.18480705796199e-06
4735.1,2,2.36961411592399e-06
4736,1,1.18480705796199e-06
4736.7,1,1.18480705796199e-06
4736.8,1,1.18480705796199e-06
4738.2,1,1.18480705796199e-06
4738.5,1,1.18480705796199e-06
4738.8,1,1.18480705796199e-06
4739,1,1.18480705796199e-06
4739.3,1,1.18480705796199e-06
4739.6,1,1.18480705796199e-06
4739.9,1,1.18480705796199e-06
4740.2,2,2.36961411592399e-06
4740.5,2,2.36961411592399e-06
4741,1,1.18480705796199e-06
4741.3,1,1.18480705796199e-06
4741.5,1,1.18480705796199e-06
4741.6,2,2.36961411592399e-06
4741.9,1,1.18480705796199e-06
4742.5,1,1.18480705796199e-06
4742.7,1,1.18480705796199e-06
4743.6,1,1.18480705796199e-06
4744.1,1,1.18480705796199e-06
4744.4,2,2.36961411592399e-06
4744.7,2,2.36961411592399e-06
4745.3,2,2.36961411592399e-06
4746.7,2,2.36961411592399e-06
4747.2,1,1.18480705796199e-06
4748.1,1,1.18480705796199e-06
4748.6,2,2.36961411592399e-06
4749.2,2,2.36961411592399e-06
4750.3,2,2.36961411592399e-06
4750.5,1,1.18480705796199e-06
4750.6,1,1.18480705796199e-06
4750.9,1,1.18480705796199e-06
4751.2,1,1.18480705796199e-06
4751.7,1,1.18480705796199e-06
4752.3,2,2.36961411592399e-06
4753.7,1,1.18480705796199e-06
4754,1,1.18480705796199e-06
4754.2,1,1.18480705796199e-06
4754.8,2,2.36961411592399e-06
4754.9,1,1.18480705796199e-06
4755.1,1,1.18480705796199e-06
4755.7,1,1.18480705796199e-06
4757.1,2,2.36961411592399e-06
4757.6,3,3.55442117388598e-06
4757.9,2,2.36961411592399e-06
4758.5,1,1.18480705796199e-06
4758.7,1,1.18480705796199e-06
4759,1,1.18480705796199e-06
4759.6,1,1.18480705796199e-06
4759.9,1,1.18480705796199e-06
4760.4,1,1.18480705796199e-06
4761,1,1.18480705796199e-06
4761.5,1,1.18480705796199e-06
4761.8,1,1.18480705796199e-06
4762.1,1,1.18480705796199e-06
4763,1,1.18480705796199e-06
4763.2,1,1.18480705796199e-06
4763.8,1,1.18480705796199e-06
4764.1,1,1.18480705796199e-06
4764.4,1,1.18480705796199e-06
4765.2,1,1.18480705796199e-06
4765.5,1,1.18480705796199e-06
4765.8,1,1.18480705796199e-06
4766.5,1,1.18480705796199e-06
4767.2,1,1.18480705796199e-06
4767.3,1,1.18480705796199e-06
4767.5,1,1.18480705796199e-06
4768,2,2.36961411592399e-06
4768.3,1,1.18480705796199e-06
4769.7,1,1.18480705796199e-06
4770.3,1,1.18480705796199e-06
4771.6,1,1.18480705796199e-06
4771.7,2,2.36961411592399e-06
4772.2,1,1.18480705796199e-06
4773.7,2,2.36961411592399e-06
4774.5,1,1.18480705796199e-06
4774.8,1,1.18480705796199e-06
4775.1,1,1.18480705796199e-06
4775.3,2,2.36961411592399e-06
4775.6,1,1.18480705796199e-06
4776.5,1,1.18480705796199e-06
4776.7,1,1.18480705796199e-06
4777,1,1.18480705796199e-06
4777.9,2,2.36961411592399e-06
4778.2,2,2.36961411592399e-06
4778.4,2,2.36961411592399e-06
4779.8,1,1.18480705796199e-06
4780.8,1,1.18480705796199e-06
4781.4,1,1.18480705796199e-06
4781.5,1,1.18480705796199e-06
4782.7,1,1.18480705796199e-06
4782.9,2,2.36961411592399e-06
4783.8,1,1.18480705796199e-06
4784.1,2,2.36961411592399e-06
4784.3,1,1.18480705796199e-06
4784.6,1,1.18480705796199e-06
4785.5,2,2.36961411592399e-06
4785.7,2,2.36961411592399e-06
4786.3,2,2.36961411592399e-06
4786.5,1,1.18480705796199e-06
4786.9,1,1.18480705796199e-06
4787.4,2,2.36961411592399e-06
4787.7,1,1.18480705796199e-06
4788.3,1,1.18480705796199e-06
4788.6,2,2.36961411592399e-06
4790,2,2.36961411592399e-06
4790.5,1,1.18480705796199e-06
4791.3,1,1.18480705796199e-06
4791.9,1,1.18480705796199e-06
4792.2,1,1.18480705796199e-06
4793.1,1,1.18480705796199e-06
4793.6,3,3.55442117388598e-06
4793.9,2,2.36961411592399e-06
4794.5,1,1.18480705796199e-06
4795,1,1.18480705796199e-06
4795.3,1,1.18480705796199e-06
4795.6,1,1.18480705796199e-06
4796.4,1,1.18480705796199e-06
4797.3,1,1.18480705796199e-06
4797.6,1,1.18480705796199e-06
4798,1,1.18480705796199e-06
4799.2,1,1.18480705796199e-06
4800.1,2,2.36961411592399e-06
4800.4,2,2.36961411592399e-06
4800.9,2,2.36961411592399e-06
4801.5,1,1.18480705796199e-06
4801.8,2,2.36961411592399e-06
4802.6,1,1.18480705796199e-06
4802.9,2,2.36961411592399e-06
4803.7,1,1.18480705796199e-06
4804.3,1,1.18480705796199e-06
4804.6,3,3.55442117388598e-06
4804.9,1,1.18480705796199e-06
4805.2,1,1.18480705796199e-06
4805.6,1,1.18480705796199e-06
4805.7,2,2.36961411592399e-06
4806.3,2,2.36961411592399e-06
4807.1,1,1.18480705796199e-06
4807.7,1,1.18480705796199e-06
4808.1,1,1.18480705796199e-06
4808.5,1,1.18480705796199e-06
4809.4,1,1.18480705796199e-06
4809.5,1,1.18480705796199e-06
4810.8,2,2.36961411592399e-06
4812.2,3,3.55442117388598e-06
4813,1,1.18480705796199e-06
4813.9,1,1.18480705796199e-06
4814.1,1,1.18480705796199e-06
4815,1,1.18480705796199e-06
4815.3,1,1.18480705796199e-06
4815.6,2,2.36961411592399e-06
4817,2,2.36961411592399e-06
4817.2,1,1.18480705796199e-06
4817.8,1,1.18480705796199e-06
4818.1,3,3.55442117388598e-06
4818.4,1,1.18480705796199e-06
4819.5,1,1.18480705796199e-06
4819.8,2,2.36961411592399e-06
4820.6,1,1.18480705796199e-06
4821.2,1,1.18480705796199e-06
4821.7,1,1.18480705796199e-06
4822,2,2.36961411592399e-06
4822.3,2,2.36961411592399e-06
4822.6,1,1.18480705796199e-06
4822.8,1,1.18480705796199e-06
4822.9,1,1.18480705796199e-06
4823.4,1,1.18480705796199e-06
4823.7,1,1.18480705796199e-06
4824.5,1,1.18480705796199e-06
4824.8,1,1.18480705796199e-06
4825.7,2,2.36961411592399e-06
4826,2,2.36961411592399e-06
4827.4,2,2.36961411592399e-06
4827.9,2,2.36961411592399e-06
4828.2,1,1.18480705796199e-06
4828.8,1,1.18480705796199e-06
4829.2,1,1.18480705796199e-06
4829.3,1,1.18480705796199e-06
4829.6,1,1.18480705796199e-06
4829.9,2,2.36961411592399e-06
4830.2,1,1.18480705796199e-06
4831.9,1,1.18480705796199e-06
4832.1,2,2.36961411592399e-06
4832.7,1,1.18480705796199e-06
4833.5,1,1.18480705796199e-06
4834.1,1,1.18480705796199e-06
4834.4,1,1.18480705796199e-06
4835,1,1.18480705796199e-06
4835.5,1,1.18480705796199e-06
4835.8,1,1.18480705796199e-06
4836.1,2,2.36961411592399e-06
4836.6,2,2.36961411592399e-06
4837.5,1,1.18480705796199e-06
4838,1,1.18480705796199e-06
4838.6,3,3.55442117388598e-06
4838.9,1,1.18480705796199e-06
4839.5,1,1.18480705796199e-06
4840.5,1,1.18480705796199e-06
4840.9,2,2.36961411592399e-06
4841.7,1,1.18480705796199e-06
4842,2,2.36961411592399e-06
4843.9,1,1.18480705796199e-06
4844,2,2.36961411592399e-06
4844.2,1,1.18480705796199e-06
4844.5,1,1.18480705796199e-06
4844.6,1,1.18480705796199e-06
4845.4,2,2.36961411592399e-06
4845.6,2,2.36961411592399e-06
4845.9,1,1.18480705796199e-06
4848.9,1,1.18480705796199e-06
4849.6,1,1.18480705796199e-06
4850.1,1,1.18480705796199e-06
4851.5,2,2.36961411592399e-06
4851.7,1,1.18480705796199e-06
4852.1,1,1.18480705796199e-06
4852.7,2,2.36961411592399e-06
4853,1,1.18480705796199e-06
4853.5,1,1.18480705796199e-06
4854.6,1,1.18480705796199e-06
4854.9,1,1.18480705796199e-06
4855.5,2,2.36961411592399e-06
4855.8,1,1.18480705796199e-06
4856,1,1.18480705796199e-06
4856.9,3,3.55442117388598e-06
4857.4,1,1.18480705796199e-06
4857.7,2,2.36961411592399e-06
4858,1,1.18480705796199e-06
4858.3,1,1.18480705796199e-06
4858.5,1,1.18480705796199e-06
4859.1,1,1.18480705796199e-06
4859.4,1,1.18480705796199e-06
4860,1,1.18480705796199e-06
4860.5,2,2.36961411592399e-06
4860.8,3,3.55442117388598e-06
4861.9,1,1.18480705796199e-06
4862.2,1,1.18480705796199e-06
4863.8,1,1.18480705796199e-06
4863.9,1,1.18480705796199e-06
4866.2,2,2.36961411592399e-06
4866.7,1,1.18480705796199e-06
4867.5,1,1.18480705796199e-06
4868.1,2,2.36961411592399e-06
4869.1,1,1.18480705796199e-06
4869.3,1,1.18480705796199e-06
4869.8,1,1.18480705796199e-06
4870.4,1,1.18480705796199e-06
4871.5,4,4.73922823184797e-06
4871.8,1,1.18480705796199e-06
4872.9,1,1.18480705796199e-06
4874,3,3.55442117388598e-06
4874.3,2,2.36961411592399e-06
4875.7,1,1.18480705796199e-06
4876.5,1,1.18480705796199e-06
4876.9,1,1.18480705796199e-06
4878.8,1,1.18480705796199e-06
4879.4,2,2.36961411592399e-06
4881.4,1,1.18480705796199e-06
4881.9,1,1.18480705796199e-06
4882.2,2,2.36961411592399e-06
4883,1,1.18480705796199e-06
4883.3,2,2.36961411592399e-06
4883.6,2,2.36961411592399e-06
4883.9,1,1.18480705796199e-06
4884.2,2,2.36961411592399e-06
4884.4,1,1.18480705796199e-06
4884.7,1,1.18480705796199e-06
4885.3,1,1.18480705796199e-06
4885.6,1,1.18480705796199e-06
4885.9,1,1.18480705796199e-06
4886.4,1,1.18480705796199e-06
4886.7,1,1.18480705796199e-06
4887,1,1.18480705796199e-06
4887.5,1,1.18480705796199e-06
4887.8,1,1.18480705796199e-06
4888.1,1,1.18480705796199e-06
4888.7,1,1.18480705796199e-06
4888.9,1,1.18480705796199e-06
4889.8,1,1.18480705796199e-06
4890.1,1,1.18480705796199e-06
4892.9,2,2.36961411592399e-06
4893.2,1,1.18480705796199e-06
4893.4,1,1.18480705796199e-06
4894.2,1,1.18480705796199e-06
4894.3,1,1.18480705796199e-06
4894.6,1,1.18480705796199e-06
4894.8,1,1.18480705796199e-06
4895.7,1,1.18480705796199e-06
4896.8,2,2.36961411592399e-06
4897.4,1,1.18480705796199e-06
4897.9,1,1.18480705796199e-06
4898.2,1,1.18480705796199e-06
4898.5,1,1.18480705796199e-06
4899.3,1,1.18480705796199e-06
4900.8,1,1.18480705796199e-06
4901.2,1,1.18480705796199e-06
4902.7,1,1.18480705796199e-06
4903,2,2.36961411592399e-06
4904.7,1,1.18480705796199e-06
4905,3,3.55442117388598e-06
4905.2,1,1.18480705796199e-06
4905.3,1,1.18480705796199e-06
4907.5,2,2.36961411592399e-06
4908.1,1,1.18480705796199e-06
4908.9,1,1.18480705796199e-06
4909.5,2,2.36961411592399e-06
4911.2,1,1.18480705796199e-06
4911.4,1,1.18480705796199e-06
4911.9,1,1.18480705796199e-06
4912,1,1.18480705796199e-06
4913.4,1,1.18480705796199e-06
4913.7,2,2.36961411592399e-06
4914,1,1.18480705796199e-06
4914.8,1,1.18480705796199e-06
4915.1,1,1.18480705796199e-06
4915.4,2,2.36961411592399e-06
4915.7,2,2.36961411592399e-06
4916.2,2,2.36961411592399e-06
4916.5,1,1.18480705796199e-06
4917.3,1,1.18480705796199e-06
4918.8,2,2.36961411592399e-06
4919.4,1,1.18480705796199e-06
4919.6,1,1.18480705796199e-06
4920,1,1.18480705796199e-06
4920.1,1,1.18480705796199e-06
4920.4,1,1.18480705796199e-06
4920.6,1,1.18480705796199e-06
4920.8,2,2.36961411592399e-06
4921,1,1.18480705796199e-06
4921.6,1,1.18480705796199e-06
4921.8,2,2.36961411592399e-06
4922.1,1,1.18480705796199e-06
4922.4,2,2.36961411592399e-06
4922.6,1,1.18480705796199e-06
4923.8,2,2.36961411592399e-06
4924.1,1,1.18480705796199e-06
4924.4,2,2.36961411592399e-06
4925.2,1,1.18480705796199e-06
4925.5,1,1.18480705796199e-06
4925.8,1,1.18480705796199e-06
4926.1,1,1.18480705796199e-06
4926.3,1,1.18480705796199e-06
4927.2,1,1.18480705796199e-06
4927.7,1,1.18480705796199e-06
4928,1,1.18480705796199e-06
4928.3,1,1.18480705796199e-06
4928.9,2,2.36961411592399e-06
4929.4,2,2.36961411592399e-06
4929.8,2,2.36961411592399e-06
4930,1,1.18480705796199e-06
4930.8,2,2.36961411592399e-06
4931.1,1,1.18480705796199e-06
4931.7,3,3.55442117388598e-06
4932,1,1.18480705796199e-06
4932.5,1,1.18480705796199e-06
4933.1,1,1.18480705796199e-06
4933.4,1,1.18480705796199e-06
4934.2,1,1.18480705796199e-06
4934.8,1,1.18480705796199e-06
4935.3,3,3.55442117388598e-06
4935.5,1,1.18480705796199e-06
4937.6,1,1.18480705796199e-06
4937.9,2,2.36961411592399e-06
4938.2,1,1.18480705796199e-06
4939.7,1,1.18480705796199e-06
4941.5,1,1.18480705796199e-06
4942.1,1,1.18480705796199e-06
4942.7,1,1.18480705796199e-06
4942.9,2,2.36961411592399e-06
4943.8,1,1.18480705796199e-06
4944.1,1,1.18480705796199e-06
4944.6,1,1.18480705796199e-06
4945.2,1,1.18480705796199e-06
4946,2,2.36961411592399e-06
4946.3,1,1.18480705796199e-06
4947.2,1,1.18480705796199e-06
4947.9,1,1.18480705796199e-06
4948.3,2,2.36961411592399e-06
4948.6,1,1.18480705796199e-06
4948.8,1,1.18480705796199e-06
4949.7,1,1.18480705796199e-06
4950,1,1.18480705796199e-06
4950.5,1,1.18480705796199e-06
4950.8,1,1.18480705796199e-06
4951.1,1,1.18480705796199e-06
4951.4,1,1.18480705796199e-06
4952,1,1.18480705796199e-06
4952.5,1,1.18480705796199e-06
4953.1,1,1.18480705796199e-06
4954.2,1,1.18480705796199e-06
4954.5,1,1.18480705796199e-06
4954.7,1,1.18480705796199e-06
4955.2,1,1.18480705796199e-06
4955.6,1,1.18480705796199e-06
4955.9,3,3.55442117388598e-06
4956.4,2,2.36961411592399e-06
4956.7,1,1.18480705796199e-06
4957,1,1.18480705796199e-06
4957.3,1,1.18480705796199e-06
4958.7,1,1.18480705796199e-06
4959.2,1,1.18480705796199e-06
4959.8,1,1.18480705796199e-06
4960.4,1,1.18480705796199e-06
4960.6,2,2.36961411592399e-06
4961,1,1.18480705796199e-06
4962.6,1,1.18480705796199e-06
4962.7,1,1.18480705796199e-06
4963.7,1,1.18480705796199e-06
4964.3,1,1.18480705796199e-06
4964.9,1,1.18480705796199e-06
4966.3,1,1.18480705796199e-06
4966.6,1,1.18480705796199e-06
4966.8,1,1.18480705796199e-06
4967.4,1,1.18480705796199e-06
4967.7,1,1.18480705796199e-06
4968,1,1.18480705796199e-06
4968.2,3,3.55442117388598e-06
4968.8,1,1.18480705796199e-06
4969.4,1,1.18480705796199e-06
4970.5,1,1.18480705796199e-06
4970.8,1,1.18480705796199e-06
4972.2,2,2.36961411592399e-06
4972.7,1,1.18480705796199e-06
4973,1,1.18480705796199e-06
4973.9,1,1.18480705796199e-06
4974.1,1,1.18480705796199e-06
4974.4,1,1.18480705796199e-06
4978.4,1,1.18480705796199e-06
4978.6,1,1.18480705796199e-06
4979,1,1.18480705796199e-06
4979.2,1,1.18480705796199e-06
4979.5,1,1.18480705796199e-06
4980.1,1,1.18480705796199e-06
4980.6,1,1.18480705796199e-06
4981.2,1,1.18480705796199e-06
4981.7,1,1.18480705796199e-06
4982.6,2,2.36961411592399e-06
4982.9,1,1.18480705796199e-06
4985.1,1,1.18480705796199e-06
4985.4,1,1.18480705796199e-06
4985.7,1,1.18480705796199e-06
4986,1,1.18480705796199e-06
4987.1,1,1.18480705796199e-06
4987.4,2,2.36961411592399e-06
4987.9,1,1.18480705796199e-06
4990.3,1,1.18480705796199e-06
4990.7,1,1.18480705796199e-06
4991,1,1.18480705796199e-06
4991.6,1,1.18480705796199e-06
4991.9,1,1.18480705796199e-06
4992.3,1,1.18480705796199e-06
4993.3,1,1.18480705796199e-06
4993.5,2,2.36961411592399e-06
4994.1,1,1.18480705796199e-06
4994.2,1,1.18480705796199e-06
4994.4,2,2.36961411592399e-06
4995,2,2.36961411592399e-06
4995.2,1,1.18480705796199e-06
4995.6,1,1.18480705796199e-06
4995.7,1,1.18480705796199e-06
4996.1,2,2.36961411592399e-06
4996.4,1,1.18480705796199e-06
4996.6,1,1.18480705796199e-06
4998,1,1.18480705796199e-06
4998.3,3,3.55442117388598e-06
4998.6,1,1.18480705796199e-06
4999.2,1,1.18480705796199e-06
5000.3,1,1.18480705796199e-06
5002.5,1,1.18480705796199e-06
5002.8,2,2.36961411592399e-06
5003.7,2,2.36961411592399e-06
5004,2,2.36961411592399e-06
5004.5,1,1.18480705796199e-06
5005.6,2,2.36961411592399e-06
5005.9,1,1.18480705796199e-06
5006.5,1,1.18480705796199e-06
5006.7,1,1.18480705796199e-06
5007.6,1,1.18480705796199e-06
5008.7,1,1.18480705796199e-06
5009.3,2,2.36961411592399e-06
5011,1,1.18480705796199e-06
5012.4,1,1.18480705796199e-06
5012.7,1,1.18480705796199e-06
5013,2,2.36961411592399e-06
5014.1,1,1.18480705796199e-06
5014.7,1,1.18480705796199e-06
5014.9,2,2.36961411592399e-06
5015.2,1,1.18480705796199e-06
5015.5,1,1.18480705796199e-06
5016,2,2.36961411592399e-06
5016.6,1,1.18480705796199e-06
5017.5,1,1.18480705796199e-06
5018,1,1.18480705796199e-06
5018.6,2,2.36961411592399e-06
5019.1,1,1.18480705796199e-06
5019.4,1,1.18480705796199e-06
5019.7,1,1.18480705796199e-06
5021.1,1,1.18480705796199e-06
5021.7,1,1.18480705796199e-06
5022,1,1.18480705796199e-06
5023.4,1,1.18480705796199e-06
5024.1,1,1.18480705796199e-06
5024.5,2,2.36961411592399e-06
5025.3,1,1.18480705796199e-06
5025.6,1,1.18480705796199e-06
5026.5,1,1.18480705796199e-06
5026.7,1,1.18480705796199e-06
5027,1,1.18480705796199e-06
5027.6,2,2.36961411592399e-06
5027.8,1,1.18480705796199e-06
5028.1,1,1.18480705796199e-06
5029.3,1,1.18480705796199e-06
5029.5,1,1.18480705796199e-06
5030.1,1,1.18480705796199e-06
5030.6,1,1.18480705796199e-06
5031.2,1,1.18480705796199e-06
5031.5,1,1.18480705796199e-06
5031.8,1,1.18480705796199e-06
5032.4,1,1.18480705796199e-06
5032.9,1,1.18480705796199e-06
5034.1,1,1.18480705796199e-06
5034.3,1,1.18480705796199e-06
5034.9,1,1.18480705796199e-06
5035.2,1,1.18480705796199e-06
5035.4,2,2.36961411592399e-06
5035.7,1,1.18480705796199e-06
5036.9,2,2.36961411592399e-06
5037.1,1,1.18480705796199e-06
5037.4,2,2.36961411592399e-06
5039.1,1,1.18480705796199e-06
5040.5,1,1.18480705796199e-06
5040.8,2,2.36961411592399e-06
5042.2,1,1.18480705796199e-06
5043.9,2,2.36961411592399e-06
5044,1,1.18480705796199e-06
5044.7,1,1.18480705796199e-06
5045,1,1.18480705796199e-06
5046.1,1,1.18480705796199e-06
5046.7,1,1.18480705796199e-06
5047.8,1,1.18480705796199e-06
5048.1,1,1.18480705796199e-06
5048.4,1,1.18480705796199e-06
5048.5,1,1.18480705796199e-06
5052.6,1,1.18480705796199e-06
5052.9,1,1.18480705796199e-06
5053.2,1,1.18480705796199e-06
5053.4,1,1.18480705796199e-06
5054,1,1.18480705796199e-06
5054.9,3,3.55442117388598e-06
5056,1,1.18480705796199e-06
5057.1,2,2.36961411592399e-06
5057.4,1,1.18480705796199e-06
5058.5,2,2.36961411592399e-06
5058.8,1,1.18480705796199e-06
5059.4,2,2.36961411592399e-06
5059.5,1,1.18480705796199e-06
5059.6,1,1.18480705796199e-06
5059.9,1,1.18480705796199e-06
5060.3,1,1.18480705796199e-06
5061,2,2.36961411592399e-06
5062,1,1.18480705796199e-06
5063,1,1.18480705796199e-06
5065.3,1,1.18480705796199e-06
5065.8,1,1.18480705796199e-06
5065.9,2,2.36961411592399e-06
5066.4,2,2.36961411592399e-06
5066.7,1,1.18480705796199e-06
5066.9,1,1.18480705796199e-06
5067.2,1,1.18480705796199e-06
5067.5,2,2.36961411592399e-06
5069.4,1,1.18480705796199e-06
5070.3,2,2.36961411592399e-06
5071.6,1,1.18480705796199e-06
5071.7,1,1.18480705796199e-06
5072,1,1.18480705796199e-06
5074,1,1.18480705796199e-06
5074.3,1,1.18480705796199e-06
5074.5,2,2.36961411592399e-06
5075.1,1,1.18480705796199e-06
5075.7,3,3.55442117388598e-06
5077.1,1,1.18480705796199e-06
5077.6,1,1.18480705796199e-06
5078,1,1.18480705796199e-06
5078.5,1,1.18480705796199e-06
5078.8,1,1.18480705796199e-06
5079,3,3.55442117388598e-06
5079.3,3,3.55442117388598e-06
5079.9,1,1.18480705796199e-06
5080.3,1,1.18480705796199e-06
5081.4,1,1.18480705796199e-06
5082.1,1,1.18480705796199e-06
5082.7,1,1.18480705796199e-06
5083,2,2.36961411592399e-06
5083.5,1,1.18480705796199e-06
5083.9,1,1.18480705796199e-06
5085.5,1,1.18480705796199e-06
5087.2,1,1.18480705796199e-06
5087.8,1,1.18480705796199e-06
5088.9,1,1.18480705796199e-06
5090.1,1,1.18480705796199e-06
5090.3,3,3.55442117388598e-06
5090.6,2,2.36961411592399e-06
5091.1,2,2.36961411592399e-06
5091.4,1,1.18480705796199e-06
5091.7,1,1.18480705796199e-06
5092,1,1.18480705796199e-06
5092.8,1,1.18480705796199e-06
5093.1,1,1.18480705796199e-06
5093.4,1,1.18480705796199e-06
5093.7,1,1.18480705796199e-06
5093.8,1,1.18480705796199e-06
5094.8,1,1.18480705796199e-06
5095.6,1,1.18480705796199e-06
5097.9,1,1.18480705796199e-06
5098.1,1,1.18480705796199e-06
5098.2,1,1.18480705796199e-06
5098.7,1,1.18480705796199e-06
5099.3,1,1.18480705796199e-06
5100.3,1,1.18480705796199e-06
5100.5,1,1.18480705796199e-06
5100.7,1,1.18480705796199e-06
5101.2,1,1.18480705796199e-06
5101.6,1,1.18480705796199e-06
5102.1,1,1.18480705796199e-06
5102.4,1,1.18480705796199e-06
5102.7,1,1.18480705796199e-06
5103.8,1,1.18480705796199e-06
5104.9,1,1.18480705796199e-06
5106.3,2,2.36961411592399e-06
5106.6,1,1.18480705796199e-06
5107.2,1,1.18480705796199e-06
5107.7,2,2.36961411592399e-06
5108.8,2,2.36961411592399e-06
5109.4,1,1.18480705796199e-06
5109.7,1,1.18480705796199e-06
5110.8,1,1.18480705796199e-06
5111.1,1,1.18480705796199e-06
5111.6,1,1.18480705796199e-06
5111.9,1,1.18480705796199e-06
5112.2,1,1.18480705796199e-06
5112.5,2,2.36961411592399e-06
5112.8,1,1.18480705796199e-06
5113.3,2,2.36961411592399e-06
5114.5,1,1.18480705796199e-06
5114.7,1,1.18480705796199e-06
5115.3,1,1.18480705796199e-06
5115.9,1,1.18480705796199e-06
5116.7,1,1.18480705796199e-06
5117.6,1,1.18480705796199e-06
5118.1,1,1.18480705796199e-06
5119.2,1,1.18480705796199e-06
5119.5,1,1.18480705796199e-06
5120.9,1,1.18480705796199e-06
5122.2,1,1.18480705796199e-06
5122.6,2,2.36961411592399e-06
5123.5,2,2.36961411592399e-06
5124.1,1,1.18480705796199e-06
5124.9,2,2.36961411592399e-06
5125.4,2,2.36961411592399e-06
5125.7,1,1.18480705796199e-06
5126,1,1.18480705796199e-06
5126.6,1,1.18480705796199e-06
5126.8,1,1.18480705796199e-06
5128,1,1.18480705796199e-06
5128.8,2,2.36961411592399e-06
5129.4,1,1.18480705796199e-06
5130.2,1,1.18480705796199e-06
5131.1,1,1.18480705796199e-06
5131.3,2,2.36961411592399e-06
5131.6,1,1.18480705796199e-06
5131.9,2,2.36961411592399e-06
5132.7,1,1.18480705796199e-06
5133,1,1.18480705796199e-06
5133.9,2,2.36961411592399e-06
5134.4,1,1.18480705796199e-06
5135.6,2,2.36961411592399e-06
5137.6,1,1.18480705796199e-06
5138.1,1,1.18480705796199e-06
5138.9,1,1.18480705796199e-06
5139.5,1,1.18480705796199e-06
5140.1,1,1.18480705796199e-06
5140.6,1,1.18480705796199e-06
5141.2,1,1.18480705796199e-06
5141.7,1,1.18480705796199e-06
5142,1,1.18480705796199e-06
5142.3,1,1.18480705796199e-06
5142.6,2,2.36961411592399e-06
5142.9,2,2.36961411592399e-06
5143.4,1,1.18480705796199e-06
5144.6,2,2.36961411592399e-06
5146.5,1,1.18480705796199e-06
5146.8,1,1.18480705796199e-06
5149.1,1,1.18480705796199e-06
5151.6,1,1.18480705796199e-06
5151.9,2,2.36961411592399e-06
5152.1,2,2.36961411592399e-06
5155,1,1.18480705796199e-06
5156.1,1,1.18480705796199e-06
5156.3,1,1.18480705796199e-06
5157.3,1,1.18480705796199e-06
5157.8,1,1.18480705796199e-06
5160.6,1,1.18480705796199e-06
5160.9,1,1.18480705796199e-06
5161.7,1,1.18480705796199e-06
5162.6,1,1.18480705796199e-06
5162.8,1,1.18480705796199e-06
5164.2,1,1.18480705796199e-06
5164.8,1,1.18480705796199e-06
5165.5,1,1.18480705796199e-06
5166.2,1,1.18480705796199e-06
5166.5,1,1.18480705796199e-06
5166.7,2,2.36961411592399e-06
5167.6,1,1.18480705796199e-06
5168.7,2,2.36961411592399e-06
5169.3,1,1.18480705796199e-06
5169.9,1,1.18480705796199e-06
5170.1,1,1.18480705796199e-06
5171.8,1,1.18480705796199e-06
5172.1,3,3.55442117388598e-06
5173.1,1,1.18480705796199e-06
5173.2,2,2.36961411592399e-06
5174.1,1,1.18480705796199e-06
5174.4,1,1.18480705796199e-06
5175.5,1,1.18480705796199e-06
5176.3,1,1.18480705796199e-06
5177.2,1,1.18480705796199e-06
5178,1,1.18480705796199e-06
5179.7,3,3.55442117388598e-06
5180.5,1,1.18480705796199e-06
5181.1,1,1.18480705796199e-06
5183.4,1,1.18480705796199e-06
5184.5,1,1.18480705796199e-06
5184.8,2,2.36961411592399e-06
5185,1,1.18480705796199e-06
5185.9,1,1.18480705796199e-06
5187.3,1,1.18480705796199e-06
5187.6,1,1.18480705796199e-06
5187.9,1,1.18480705796199e-06
5188.1,1,1.18480705796199e-06
5188.6,1,1.18480705796199e-06
5189,1,1.18480705796199e-06
5189.8,1,1.18480705796199e-06
5190.1,1,1.18480705796199e-06
5190.4,1,1.18480705796199e-06
5191.5,1,1.18480705796199e-06
5192.6,2,2.36961411592399e-06
5193.8,2,2.36961411592399e-06
5194,1,1.18480705796199e-06
5195.2,1,1.18480705796199e-06
5197.4,1,1.18480705796199e-06
5198.8,2,2.36961411592399e-06
5199.7,1,1.18480705796199e-06
5200.4,1,1.18480705796199e-06
5201.4,1,1.18480705796199e-06
5204.2,1,1.18480705796199e-06
5204.4,1,1.18480705796199e-06
5205.3,1,1.18480705796199e-06
5205.9,2,2.36961411592399e-06
5206.7,1,1.18480705796199e-06
5207.3,1,1.18480705796199e-06
5207.8,1,1.18480705796199e-06
5208.1,1,1.18480705796199e-06
5208.7,1,1.18480705796199e-06
5211.6,1,1.18480705796199e-06
5212.6,2,2.36961411592399e-06
5213.2,2,2.36961411592399e-06
5213.4,1,1.18480705796199e-06
