zipcode,n,percent
71446,15323,0.0181547985491516
33415,25551,0.0302730051379869
98682,6738,0.00798322995654791
98632,29446,0.0348878286287489
39540,37319,0.0442158145960836
71730,16581,0.0196452858280678
37912,21023,0.024908198779535
03042,9961,0.0118018631043594
63501,14694,0.0174095549096935
39232,20078,0.0237885561097609
73075,11254,0.0133338186303043
80863,14223,0.0168515107853934
94588,24165,0.0286308625556516
30529,28350,0.0335892800932225
31406,18355,0.0217471335488924
93065,29337,0.034758684659431
20619,14747,0.0174723496837655
29206,15125,0.0179202067516752
18301,14847,0.0175908303895617
78735,23480,0.0278192697209476
38654,29956,0.0354920802283095
43614,10639,0.0126051622896577
90631,47507,0.0562866289026004
98007,18610,0.0220492593486727
29033,17827,0.0211215554222885
75214,931,0.00110305537096262
75230,1318,0.00156157570239391
92131,1509,0.00178787385046465
76109,2138,0.00253311748992274
92123,31340,0.0371318531965289
78734,971,0.0011504476532811
78746,1006,0.00119191590030977
71112,13243,0.0156903998685907
61401,14050,0.016646539164366
85086,13128,0.0155541470569251
54848,10464,0.0123978210545143
37128,25153,0.029801451928918
75287,33654,0.0398734967286529
57401,15550,0.018423749751309
27612,18373,0.0217684600759357
33983,22843,0.0270645476250258
15012,12756,0.0151133988313632
33613,27652,0.032762284766765
30153,23490,0.0278311177915272
33774,25441,0.0301426763616111
23824,10715,0.0126952076260628
82009,13741,0.0162804337834558
94583,19064,0.0225871617529874
27215,27847,0.0329933221430676
75402,21285,0.025218618228721
07005,27097,0.0321047168495961
15601,23011,0.0272635952107634
67357,11859,0.0140506269003713
93455,15958,0.0189071510309575
46825,23502,0.0278453354762228
97146,8584,0.0101703837855458
45036,13108,0.0155304509157658
95843,22355,0.0264863617807404
34110,19342,0.0229165381151009
92284,31733,0.0375974823703079
18640,17415,0.0206334149144081
62233,6309,0.00747494772868222
91765,29602,0.0350726585297909
92509,28434,0.0336888038860913
27030,24132,0.0285917639227388
74429,14854,0.0175991240389675
33411,52786,0.0625412253615818
78061,9836,0.0116537622221142
70518,23459,0.0277943887727304
62095,14952,0.0177152351306477
63640,14595,0.0172922590109553
43110,12626,0.0149593739138281
60115,15882,0.0188171056945524
48763,15181,0.017986555946921
19808,26504,0.0314021262642247
12901,15055,0.0178372702576178
15650,11121,0.0131762392915953
60073,25490,0.0302007319074512
29631,12539,0.0148562956997854
53913,16152,0.0191370036002021
15666,10511,0.0124535069862385
27344,18764,0.0222317196355989
80547,18696,0.0221511527556574
75071,33058,0.0391673517221076
78753,52204,0.0618516676538479
95621,17356,0.0205635112979884
65265,13522,0.0160209610377621
40219,14508,0.0171891807969126
75089,1052,0.00124641702497602
93433,1922,0.00227719916540295
50613,17929,0.0212424057422006
85308,56768,0.0672591270663864
32724,18226,0.0215942934384153
34208,23229,0.0275218831493991
06851,23417,0.027744626876296
04401,13639,0.0161595834635436
83835,15990,0.0189450648568123
39601,24655,0.029211418014053
72143,28814,0.0341390305681169
33928,16718,0.0198076043950086
12883,10374,0.0122911884192977
84014,22439,0.0265858855736092
89102,38084,0.0451221919954246
60471,11199,0.0132686542421164
77630,31892,0.0377858666925239
30087,26414,0.0312954936290081
30032,23215,0.0275052958505877
23832,20972,0.0248477736195789
95834,21781,0.0258062825294702
31029,20310,0.0240634313472081
33880,31220,0.0369896763495734
68116,18249,0.0216215440007484
28034,14746,0.0174711648767076
96766,30216,0.0358001300633796
33025,31375,0.0371733214435575
18431,20679,0.0245006251515961
96130,11889,0.0140861711121101
95037,14515,0.0171974744463183
29360,29591,0.0350596256521534
27540,19409,0.0229959201879843
85142,23766,0.0281581245395247
70506,20437,0.0242139018435693
44691,10787,0.012780513734236
99037,11871,0.0140648445850668
75081,34892,0.0413402878664099
24382,12243,0.0145055928106287
62286,12540,0.0148574805068434
30041,55227,0.065433339390067
65203,17819,0.0211120769658248
62832,13787,0.016334934908122
11725,18721,0.0221807729321065
40769,20127,0.023846611655601
67217,1870,0.00221558919838893
65301,22344,0.0264733289031028
27278,20603,0.024410579815191
74745,15495,0.0183585853631211
88061,14181,0.016801748888959
70560,19363,0.0229414190633181
37412,21824,0.0258572292329625
77449,65643,0.0777742897057991
70346,13687,0.0162164542023258
28584,25151,0.0297990823148021
26155,11576,0.013715326502968
27549,25687,0.0304341388978697
76110,23770,0.0281628637677566
49093,9059,0.0107331671380777
06489,15166,0.0179687838410516
16201,10130,0.012002095497155
64424,9576,0.0113457123870441
77304,35288,0.0418094714613628
78250,46745,0.0553838059244334
78240,1540,0.00182460286926147
36420,19911,0.0235906933310813
73119,16164,0.0191512212848977
61443,8772,0.0103931275124426
85268,397,0.000470368402010911
85020,9076,0.0107533088580631
85737,1146,0.00135778888842444
55445,14249,0.0168823157689004
34986,41223,0.0488413013503673
77015,68415,0.0810585748704698
85248,1150,0.00136252811665629
85254,986,0.00116821975915053
75551,18009,0.0213371903068375
37207,18273,0.0216499793701395
85213,10570,0.0125234106026583
37760,19441,0.0230338340138391
35055,20388,0.0241558462977291
50138,8493,0.0100625663432712
97471,15967,0.0189178142944792
76448,19784,0.0234402228347201
28365,25315,0.0299933906723079
41701,24002,0.0284377390052038
30286,22906,0.0271391904696774
57301,16031,0.0189936419461887
05478,4812,0.00570129156291311
40160,32229,0.0381851466710571
95670,17568,0.0208146903942763
54915,17662,0.0209260622577247
28001,21767,0.0257896952306587
28681,14563,0.0172543451851005
84003,25093,0.0297303635054403
02816,17977,0.0212992764809828
78576,34539,0.0409220509749493
33765,56094,0.0664605671093201
54016,15520,0.0183882055395701
98373,1396,0.00165399065291494
91204,193,0.000228667762186665
92104,700,0.000829364940573395
91214,2050,0.00242885446882209
81201,10052,0.011909680546634
21076,19874,0.0235468554699367
75001,895,0.00106040231687598
37398,12904,0.0152887502759416
30134,29225,0.0346259862689393
51108,11152,0.0132129683103922
60002,15522,0.0183905751536861
08902,14522,0.0172057680957241
26059,20890,0.024750619440826
54904,18939,0.0224390608707422
62812,13781,0.0163278260657742
34470,20040,0.0237435334415584
39503,45632,0.0540651156689217
87121,33634,0.0398498005874937
63376,23018,0.0272718888601692
85532,12862,0.0152389883795072
93552,35675,0.0422679917927941
63136,16822,0.0199308243290367
23223,14660,0.0173692714697228
52101,9819,0.0116336205021288
42066,18234,0.021603771894879
31021,22219,0.0263252280208575
24013,12872,0.0152508364500868
32129,19039,0.0225575415765384
39773,15408,0.0182555071490784
27896,4447,0.00526883698675699
94806,18789,0.0222613398120479
79932,20377,0.0241428134200915
91767,29060,0.0344304931043755
46755,13452,0.0159380245437047
28655,20798,0.0246416171914935
42276,16156,0.019141742828434
75094,20825,0.0246736069820585
65608,13116,0.0155399293722295
29466,13745,0.0162851730116876
79904,48258,0.0571764190031299
33403,27240,0.0322741442588847
71106,14569,0.0172614540274483
00738,31681,0.0375358724032939
21157,15352,0.0181891579538325
85015,29344,0.0347669783088367
43920,15983,0.0189367712074065
49009,11400,0.0135068004607667
86442,29441,0.0348819045934591
89506,18280,0.0216582730195452
46236,20564,0.0243643723399304
27529,21360,0.0253074787580682
76118,6758,0.00800692609770715
74075,20417,0.02419020570241
08330,23641,0.0280100236572795
19365,12137,0.0143800032624847
66049,10678,0.0126513697649182
14141,9223,0.0109274754955835
70611,11232,0.0133077528750291
23112,16734,0.019826561307936
58503,10955,0.0129795613199736
33015,43969,0.0520947815315309
30157,27494,0.032575085251607
26537,4359,0.00516457396565633
73052,8377,0.00992512872454762
31082,13653,0.0161761707623551
95304,23585,0.0279436744620336
84302,13859,0.0164202410162953
32837,30605,0.0362610200089268
55313,14551,0.017240127500405
37066,25024,0.0296486118184409
03865,15024,0.017800541238821
28621,20788,0.0246297691209139
03874,13060,0.0154735801769836
46706,19499,0.0231025528232009
52402,9083,0.0107616025074688
33012,25039,0.0296663839243104
33707,13944,0.016520949616222
30060,55906,0.0662378233824232
98003,34032,0.0403213537965626
40229,20517,0.0243086864082062
76645,26661,0.0315881409723247
36265,21675,0.0256806929813262
70065,53747,0.0636798249442833
24134,10844,0.0128480477365399
83301,24922,0.0295277614985288
28303,14626,0.0173289880297521
27520,24131,0.0285905791156809
44240,15037,0.0178159437305745
32809,4212,0.00499040732813592
32277,21735,0.0257517814048039
48642,11106,0.0131584671857259
64145,15306,0.0181346568291663
36117,32723,0.0387704413576903
28630,18255,0.0216286528430962
87112,24542,0.0290775348165032
17013,16706,0.0197933867103131
78045,36437,0.0431708147709612
30605,23986,0.0284187820922764
59601,10451,0.0123824185627608
06513,9794,0.0116040003256798
33935,12831,0.0152022593607103
78224,5808,0.00688135939264326
20151,19092,0.0226203363506104
75149,53358,0.0632189349987361
24502,35641,0.0422277083528234
03276,9607,0.0113824414058409
94550,1051,0.00124523221791806
78009,16054,0.0190208925085218
30519,47258,0.0559916119451679
32210,41641,0.0493365507005954
56601,10210,0.012096880061792
29732,15574,0.0184521851207001
20186,15167,0.0179699686481096
71269,12120,0.0143598615424994
71342,9229,0.0109345843379312
98520,18031,0.0213632560621127
21613,9996,0.0118433313513881
64468,12907,0.0152923046971154
77611,14055,0.0166524631996558
97756,12063,0.0142923275401955
29640,26901,0.0318724946662356
39564,41486,0.0491529056066113
43055,17416,0.0206345997214661
95337,16145,0.0191287099507964
32117,19358,0.0229354950280283
36066,21157,0.0250669629253019
71913,56507,0.0669498924242584
30635,10579,0.0125340738661799
98665,20552,0.0243501546552349
48093,13758,0.0163005755034411
30125,20859,0.0247138904220292
93907,18242,0.0216132503513427
31602,17773,0.0210575758411585
45804,8687,0.0102924189125158
46614,18146,0.0214995088737783
04062,7162,0.0084855881491238
80239,16054,0.0190208925085218
78416,31822,0.0377029301984666
42701,22249,0.0263607722325964
21502,22445,0.0265929944159569
79072,19304,0.0228715154468983
40484,17392,0.020606164352075
23434,14956,0.0177199743588796
72113,17839,0.021135773106984
29550,10203,0.0120885864123862
65401,16388,0.0194166180658811
74010,12416,0.0147105644316561
68134,18740,0.0222032842662078
92336,1563,0.0018518534315946
77396,30790,0.0364802093146498
37821,24733,0.029303832964574
30401,19953,0.0236404552275157
31343,11474,0.0135944761830559
61822,14334,0.0169830243688272
53094,7300,0.00864909152312255
31539,18462,0.0218739079040943
27526,25558,0.0302812987873926
80439,13494,0.0159877864401391
30291,25567,0.0302919620509143
93292,24654,0.029210233206995
35594,11739,0.0139084500534158
62837,15094,0.0178834777328783
61032,12867,0.015244912414797
46582,19582,0.0232008918090118
23901,16448,0.0194877064893589
78840,21905,0.0259531986046575
92335,36632,0.0434018521472637
61282,15814,0.018736538814611
81212,14930,0.0176891693753726
49307,13990,0.0165754507408883
48315,11103,0.013154912764552
62703,16178,0.0191678085837091
23321,19722,0.0233667647971264
13090,12667,0.0150079510032046
74848,8507,0.0100791536420827
76116,13870,0.0164332738939329
78336,25636,0.0303737137379137
85212,9396,0.0111324471166109
85286,38451,0.0455570161856966
36054,23219,0.0275100350788195
38125,45657,0.0540947358453707
08053,16762,0.0198597359055589
62454,10989,0.0130198447599443
24522,11456,0.0135731496560126
57701,38903,0.0460925489758954
37127,16490,0.0195374683857933
27028,22947,0.0271877675590539
70517,14743,0.0174676104555337
95776,26429,0.0313132657348775
55123,16440,0.0194782280328952
85310,7199,0.00852942601026839
77077,43625,0.051687207903592
20874,1625,0.00192531146918824
49855,9727,0.0115246182527963
38060,19495,0.0230978135949691
32413,28267,0.0334909411074117
78154,23671,0.0280455678690183
48638,13539,0.0160411027577474
95901,18308,0.0216914476171682
39367,15253,0.0180718620550943
43615,14651,0.0173586082062012
80219,14841,0.0175837215472139
69153,13657,0.0161809099905869
32311,22194,0.0262956078444085
36784,14758,0.0174853825614031
59804,15050,0.017831346222328
75965,22971,0.027216202928445
35802,8977,0.0106360129593248
64628,8478,0.0100447942374018
16066,21573,0.0255598426614141
33435,22935,0.0271735498743583
37015,15985,0.0189391408215225
65584,16907,0.0200315329289634
92311,18235,0.021604956701937
39110,19953,0.0236404552275157
54303,22094,0.0261771271386123
77573,33785,0.040028706453246
75633,12254,0.0145186256882663
28054,14358,0.0170114597382183
84701,16022,0.0189829786826671
16412,8704,0.0103125606325012
44410,16984,0.0201227630724265
55008,18519,0.0219414419063982
40243,14351,0.0170031660888126
30813,23044,0.0273026938436762
23452,18167,0.0215243898219955
40906,15347,0.0181832339185427
90028,3,3.55442117388598e-06
94061,1,1.18480705796199e-06
94538,9752,0.0115542384292454
22066,2,2.36961411592399e-06
77521,43568,0.0516196739012881
29536,17316,0.0205161190156699
73020,12662,0.0150020269679148
32163,23579,0.0279365656196859
62521,10779,0.0127710352777723
94503,22629,0.026810998914622
55449,9761,0.011564901692767
55014,1685,0.00199639989266596
48183,15087,0.0178751840834726
75801,26803,0.0317563835745553
77474,21734,0.025750596597746
77515,14543,0.0172306490439413
55118,19207,0.022756589162276
65613,20868,0.0247245536855509
74401,20789,0.0246309539279719
70068,18852,0.0223359826566995
24012,35491,0.0420499872941291
06405,13842,0.0164000992963099
28173,12278,0.0145470610576574
66901,11844,0.0140328547945019
30260,28714,0.0340205498623207
85301,29931,0.0354624600518604
76011,40089,0.0474977301466384
77836,1837,0.00217649056547618
35007,35447,0.0419978557835788
08865,18398,0.0217980802523848
48629,14648,0.0173550537850273
74020,10218,0.0121063585182557
50213,8664,0.0102651683501827
35903,32489,0.0384931965061272
39648,27318,0.0323665592094057
81005,24677,0.0292374837693281
38261,16037,0.0190007507885365
80207,28295,0.0335241157050346
32765,51163,0.0606182835065095
27209,22672,0.0268619456181143
16509,10707,0.0126857291695991
36830,13266,0.0157176504309238
80022,18220,0.0215871845960675
48843,6313,0.00747968695691406
79735,18448,0.0218573206052829
74055,40926,0.0484894136541525
36575,17911,0.0212210792151573
54937,19102,0.02263218442119
60181,19050,0.022570574454176
21227,18512,0.0219331482569924
46320,21829,0.0258631532682524
92102,19770,0.0234236355359086
29708,22919,0.0271545929614309
34243,31394,0.0371958327776588
77384,32883,0.0389600104869642
07026,25018,0.0296415029760932
33312,33463,0.0396471985805822
32428,17918,0.021229372864563
93703,24453,0.0289720869883446
77469,36666,0.0434421355872345
45227,17973,0.0212945372527509
71270,24862,0.0294566730750511
24614,10299,0.0122023278899506
72751,9148,0.0108386149662363
07094,30032,0.0355821255647146
06492,25911,0.0306995356788532
28768,20487,0.0242731421964674
76240,22156,0.0262505851762059
54656,19514,0.0231203249290703
19061,13279,0.0157330529226773
38701,25252,0.0299187478276563
49424,16989,0.0201286871077163
57783,12692,0.0150375711796536
87402,15393,0.018237735043209
28752,17376,0.0205872074391476
67530,14112,0.0167199972019597
34293,30041,0.0355927888282362
92056,29802,0.0353096199413833
80214,19465,0.0230622693832302
78552,44179,0.0523435910137029
37122,25195,0.0298512138253524
71203,12638,0.0149735915985237
67152,8574,0.0101585357149661
60085,27979,0.0331497166747186
72117,33088,0.0392028959338464
97086,16274,0.0192815500612735
39828,16715,0.0198040499738347
30533,17654,0.020916583801261
06484,16461,0.0195031089811124
35763,13611,0.0161264088659207
30819,12280,0.0145494306717733
98532,23676,0.0280514919043082
27519,14901,0.0176548099706917
34743,13206,0.0156465620074461
36609,30992,0.0367195403403581
90805,18910,0.0224047014660613
76133,32916,0.038999109119877
12804,20917,0.024782609231391
24171,8956,0.0106111320111076
45133,16863,0.0199794014184131
70815,29630,0.0351058331274139
31791,14302,0.0169451105429724
85226,15451,0.0183064538525708
32763,21793,0.0258205002141657
93436,18797,0.0222708182685116
72031,13023,0.015429742315839
97051,11676,0.0138338072087642
68164,8740,0.0103552136865878
29841,18775,0.0222447525132364
13820,16304,0.0193170942730123
37327,9889,0.0117165569961862
65084,11263,0.0133444818938259
30909,17661,0.0209248774506668
74133,73727,0.0873522699623639
78566,21989,0.0260527223975263
84663,25684,0.0304305844766958
72450,30571,0.0362207365689561
75159,33364,0.039529902681844
97448,983,0.00116466533797664
97124,623,0.000738134797110322
94546,325,0.000385062293837648
95762,861,0.00102011887690528
31525,22501,0.0266593436112028
19526,18613,0.0220528137698466
75110,18734,0.02219617542386
06385,16825,0.0199343787502105
16407,5260,0.00623208512488009
66605,14721,0.0174415447002585
55025,18538,0.0219639532404994
78257,10440,0.0123693856851232
28097,17249,0.0204367369427864
12458,6084,0.00720836614064077
43056,19490,0.0230918895596793
61611,13021,0.0154273727017231
73036,14907,0.0176619188130394
28170,8558,0.0101395788020387
46733,12443,0.0147425542222211
52246,22316,0.0264401543054798
30241,16497,0.019545762035199
73115,20595,0.0244011013587273
95823,34038,0.0403284626389103
55127,23727,0.0281119170642642
98901,18022,0.021352592798591
14502,10941,0.0129629740211622
62441,12461,0.0147638807492644
93306,32900,0.0389801522069496
75092,33330,0.0394896192418732
39819,17952,0.0212696563045337
87901,14547,0.0172353882721731
63090,12228,0.0144878207047593
37419,20809,0.0246546500691311
32771,35153,0.041649522508538
54494,10800,0.0127959162259895
26105,18879,0.0223679724472645
45601,15819,0.0187424628499008
30004,44874,0.0531670319189865
72032,23228,0.0275206983423412
60076,22161,0.0262565092114957
53228,14396,0.0170564824064209
66441,22183,0.0262825749667709
42301,19559,0.0231736412466786
72335,20148,0.0238714926038182
56345,13990,0.0165754507408883
65233,13630,0.016148920200022
95660,35687,0.0422822094774897
27288,19520,0.0231274337714181
13350,14131,0.0167425085360609
30143,17886,0.0211914590387082
35954,21384,0.0253359141274593
67226,16834,0.0199450420137322
91791,26362,0.0312338836619941
77007,35348,0.0418805598848406
36303,26847,0.0318085150851056
29572,31154,0.0369114790837479
82070,15000,0.0177721058694299
98683,15554,0.0184284889795408
25309,19970,0.023660596947501
21771,16469,0.0195125874375761
25705,16468,0.0195114026305181
47454,15859,0.0187898551322193
68847,19205,0.0227542195481601
38018,29111,0.0344909182643316
77075,30899,0.0366093532839676
37172,24439,0.0289554996895332
92236,18064,0.0214023546950255
26726,1663,0.0019703341373908
27027,18650,0.0220966516309912
62656,9861,0.0116833823985632
60585,13671,0.0161974972893984
33584,25547,0.0302682659097551
32207,22593,0.0267683458605353
30121,34050,0.0403426803236059
32507,19086,0.0226132275082626
77546,32648,0.0386815808283432
24572,13878,0.0164427523503965
32907,29472,0.0349186336122559
93650,12929,0.0153183704523906
68130,15809,0.0187306147793212
12303,11990,0.0142058366249643
83852,13371,0.0158420551720098
97424,6666,0.00789792384837465
54115,11886,0.0140826166909363
53190,5619,0.00665743085868844
29907,9004,0.0106680027498898
27502,17152,0.0203218106581641
51301,15517,0.0183846511183963
68526,13091,0.0155103091957805
31701,16559,0.0196192200727927
32091,15541,0.0184130864877873
33440,12082,0.0143148388742968
95965,22051,0.0261261804351199
75075,50093,0.0593505399544901
90713,1091,0.00129262450023654
93063,10217,0.0121051737111977
97219,863,0.0010224884910212
85255,588,0.000696666550081652
99205,12104,0.014340904629572
28613,30463,0.0360927774066962
92610,29206,0.034603474934838
03264,9026,0.010694068505165
45241,15273,0.0180955581962535
75751,19757,0.0234082330441551
89149,26830,0.0317883733651203
91326,33678,0.039901932098044
70128,19809,0.0234698430111691
92805,3743,0.00443473281795174
38671,21704,0.0257150523860071
52772,5468,0.00647852499293618
32708,17515,0.0207518956202043
80901,9898,0.0117272202597078
85303,11092,0.0131418798869144
73644,18665,0.0221144237368606
23113,15446,0.018300529817281
44333,12708,0.015056528092581
63122,18991,0.0225006708377562
80130,19699,0.0233395142347933
60108,28898,0.0342385543609857
08691,14616,0.0173171399591725
71052,11895,0.0140932799544579
85120,25909,0.0306971660647373
99615,11713,0.0138776450699088
62959,19382,0.0229639303974194
80126,976,0.00115637168857091
85022,2074,0.00245728983821317
85710,44345,0.0525402689853246
57069,9621,0.0113990287046523
17408,18103,0.021448562170286
51106,18613,0.0220528137698466
92057,34112,0.0404161383611995
54235,9779,0.0115862282198103
52761,12079,0.0143112844531229
07731,12104,0.014340904629572
19720,20235,0.0239745708178609
65101,17329,0.0205315215074234
65721,14861,0.0176074176883732
37209,19904,0.0235823996816755
29730,33995,0.040277515935418
37312,24914,0.0295182830420651
68434,10350,0.0122627530499066
63701,31332,0.0371223747400652
97801,11166,0.0132295556092036
85143,23999,0.0284341845840299
92407,22243,0.0263536633902486
53177,19808,0.0234686582041112
75904,32035,0.0379552941018125
92571,40228,0.0476624183276951
53149,11750,0.0139214829310534
91745,32943,0.039031098910442
93555,18885,0.0223750812896122
76020,25764,0.0305253690413328
43326,8408,0.00996185774334444
37076,26087,0.0309080617210545
08087,15938,0.0188834548897983
12550,18462,0.0218739079040943
75035,26662,0.0315893257793827
75078,13949,0.0165268736515118
73013,10734,0.012717718960164
29617,14116,0.0167247364301915
76424,9625,0.0114037679328842
38637,36597,0.0433603839002351
34759,18797,0.0222708182685116
16801,13252,0.0157010631321123
21222,17007,0.0201500136347596
77568,40458,0.0479349239510263
60445,23660,0.0280325349913808
72015,22856,0.0270799501167793
77904,28274,0.0334992347568174
85614,31227,0.0369979699989792
95829,12685,0.0150292775302479
41339,7951,0.00942040091785581
33755,15915,0.0188562043274651
08242,16192,0.0191843958825206
13637,10262,0.012158490028806
75056,24123,0.0285811006592172
92069,26805,0.0317587531886712
19438,18691,0.0221452287203676
63801,21177,0.0250906590664611
98391,11371,0.0134724410560858
78245,47741,0.0565638737541635
70427,16652,0.0197294071291831
56377,11420,0.013530496601926
77493,21702,0.0257126827718912
77802,21377,0.0253276204780535
70114,27908,0.0330655953736033
27410,30807,0.0365003510346351
15904,13967,0.0165482001785552
92683,33495,0.039685112406437
78231,23186,0.0274709364459068
83704,12887,0.0152686085559562
61764,12487,0.0147946857327714
35235,17535,0.0207755917613636
76036,21985,0.0260479831692944
36330,12596,0.0149238297020893
71105,46371,0.0549406880847556
93257,21651,0.0256522576119351
92503,24886,0.0294851084444422
14564,9838,0.0116561318362301
33513,18962,0.0224663114330753
97306,14595,0.0172922590109553
17361,16422,0.0194569015058519
32068,21032,0.0249188620430567
23225,19743,0.0233916457453436
23456,45192,0.0535438005634184
85138,18504,0.0219236698005287
33991,16560,0.0196204048798506
52003,7149,0.00847018565737029
21133,18813,0.022289775181439
43220,22274,0.0263903924090454
39051,19638,0.0232672410042576
40965,21576,0.025563397082588
55044,10829,0.0128302756306704
46113,16467,0.0195102178234601
21811,25239,0.0299033453359028
78414,42039,0.0498081039096642
08816,25506,0.0302196888203786
31322,29482,0.0349304816828355
75119,21916,0.0259662314822951
83646,8848,0.0104831728488477
34761,30447,0.0360738204937688
89502,15167,0.0179699686481096
54451,7418,0.00878889875596207
19053,2526,0.002992822628412
91307,48586,0.0575650357181414
34607,3573,0.0042333156180982
32922,22585,0.0267588674040716
90638,18949,0.0224509089413218
20902,1541,0.00182578767631943
70053,17540,0.0207815157966534
73107,21282,0.0252150638075471
38863,18790,0.0222625246191059
72150,15156,0.017956935770472
33525,8579,0.0101644597502559
98597,13064,0.0154783194052155
34741,30449,0.0360761901078847
63010,28656,0.0339518310529589
66502,17755,0.0210362493141152
60540,23580,0.0279377504267438
29488,16328,0.0193455296424034
20601,25663,0.0304057035284786
63755,18974,0.0224805291177709
38017,18852,0.0223359826566995
33634,30594,0.0362479871312892
74464,19469,0.0230670086114621
06111,16002,0.0189592825415078
76114,66676,0.0789981953966739
85023,24529,0.0290621323247497
38501,20702,0.0245278757139292
71635,10904,0.0129191361600176
76384,8958,0.0106135016252235
28625,18698,0.0221535223697734
42262,19687,0.0233252965500978
98226,12853,0.0152283251159855
06790,18572,0.0220042366804701
28461,17899,0.0212068615304617
15275,19940,0.0236250527357622
29715,9959,0.0117994934902435
61073,11862,0.0140541813215452
30038,41336,0.048975184547917
53225,13670,0.0161963124823405
30534,15209,0.018019730544544
39532,12434,0.0147318909586994
38343,16618,0.0196891236892124
75570,15595,0.0184770660689173
60047,17635,0.0208940724671598
78577,4755,0.00563375756060928
78374,23926,0.0283476936687987
48176,12589,0.0149155360526835
48879,5282,0.00625815088015525
40065,14574,0.0172673780627381
79424,28277,0.0335027891779913
48051,11894,0.0140920951473999
95492,21296,0.0252316511063586
55355,7773,0.00920950526153858
96003,14746,0.0174711648767076
74033,23055,0.0273157267213138
22482,14150,0.0167650198701622
15401,17569,0.0208158752013343
32578,24395,0.0289033681789828
50801,9691,0.0114819651987097
55987,10518,0.0124618006356442
52641,12592,0.0149190904738574
90501,36760,0.0435535074506829
85295,18989,0.0224983012236403
28079,25426,0.0301249042557417
41102,11072,0.0131181837457552
77380,25779,0.0305431411472022
37040,32902,0.0389825218210655
47150,26262,0.0311154029561979
84062,15243,0.0180600139845147
44056,13194,0.0156323443227505
64093,14225,0.0168538803995094
41240,13872,0.0164356435080488
41653,12415,0.0147093796245982
28216,26665,0.0315928802005566
23831,15772,0.0186867769181766
80487,15066,0.0178503031352554
19341,13100,0.0155209724593021
02852,12806,0.0151726391842613
89031,12950,0.0153432514006078
80021,11000,0.0130328776375819
63026,16191,0.0191832110754626
84627,14537,0.0172235402015935
97355,15007,0.0177803995188356
85719,15171,0.0179747078763414
53818,13631,0.0161501050070799
26062,12282,0.0145518002858892
48126,13906,0.0164759269480195
45822,9242,0.0109499868296847
85051,13611,0.0161264088659207
77584,39346,0.0466174185025726
03784,10002,0.0118504401937359
38372,20339,0.024097790751889
27870,25416,0.030113056185162
87532,10774,0.0127651112424825
51601,12587,0.0149131664385676
62401,22652,0.0268382494769551
37841,14664,0.0173740106979547
30701,37596,0.0445440061511391
52060,8511,0.0100838928703145
93280,8102,0.00959930678360807
61520,9595,0.0113682237211453
63044,27000,0.0319897905649738
44136,17147,0.0203158866228743
33647,25771,0.0305336626907385
24151,12242,0.0145044080035707
45238,11395,0.0135008764254769
40165,17806,0.0210966744740713
36507,16405,0.0194367597858665
43311,10182,0.012063705464169
43081,15185,0.0179912951751529
16101,13285,0.0157401617650251
75951,15120,0.0179142827163853
84078,15995,0.0189509888921021
55371,7388,0.00875335454422321
33578,28449,0.0337065759919608
70345,13082,0.0154996459322588
65625,14208,0.016833738679524
83651,10510,0.0124523221791806
75002,30131,0.0356994214634528
45690,11924,0.0141276393591388
85743,19832,0.0234970935735023
80906,11946,0.014153705114414
84117,21699,0.0257091283507173
19406,18066,0.0214047243091414
98204,13464,0.0159522422284003
43402,10995,0.0130269536022921
84065,30636,0.0362977490277236
27573,17110,0.0202720487617297
45805,10516,0.0124594310215283
82609,12658,0.0149972877396829
37716,17378,0.0205895770532635
43545,10396,0.0123172541745729
08083,17735,0.021012553172956
50126,7814,0.00925808235091502
33612,32117,0.0380524482805653
65706,14033,0.0166263974443807
28092,23772,0.0281652333818725
81230,8474,0.0100400550091699
33713,31815,0.0376946365490608
56308,14450,0.0171204619875508
49431,12374,0.0146608025352217
13069,10171,0.0120506725865314
85043,26079,0.0308985832645908
17257,16284,0.0192933981318531
85042,18763,0.0222305348285409
88201,24421,0.0289341731624898
17331,25667,0.0304104427567105
84094,24492,0.0290182944636051
25260,6253,0.00740859853343635
22033,24226,0.0287031357861873
29690,15809,0.0187306147793212
67401,16675,0.0197566576915162
60478,13880,0.0164451219645125
85746,48937,0.0579809029954861
97080,7477,0.00885880237238183
41042,23741,0.0281285043630757
27617,22628,0.026809814107564
46013,22552,0.0267197687711589
33773,3502,0.0041491943169829
61834,12854,0.0152295099230435
00729,32384,0.0383687917650412
74074,13096,0.0155162332310703
71801,18981,0.0224888227671766
64014,35232,0.041743122266117
39204,17982,0.0213052005162726
55060,12974,0.0153716867699989
36203,21299,0.0252352055275325
32444,20573,0.0243750356034521
34229,27012,0.0320040082496694
35209,35152,0.04164833770148
24592,17268,0.0204592482768877
44906,15906,0.0188455410639435
33016,37688,0.0446530084004716
84042,20934,0.0248027509513764
53132,16739,0.0198324853432258
62821,14699,0.0174154789449833
71295,13588,0.0160991583035876
71701,17326,0.0205279670862495
32504,28867,0.0342018253421889
21074,12640,0.0149759612126396
97838,20242,0.0239828644672667
49091,13452,0.0159380245437047
71350,15153,0.0179533813492981
32216,29238,0.0346413887606928
06460,9393,0.011128892695437
27302,21998,0.0260633856610479
