GEOID,NAME,female_18-19,female_20-44,female_45-64,female_65plus,male_18-19,male_20-44,male_45-64,male_65plus
01103,"Morgan County, Alabama",0.013653459192381,0.19345561045501,0.172659369370318,0.130392642302546,0.0138009502639037,0.201967952297173,0.172069405084228,0.102000611034439
01105,"Perry County, Alabama",0.0631075220577239,0.156123822341857,0.174966352624495,0.152833856736952,0.0677433826828174,0.144309854942426,0.133991326454314,0.106923882159414
01107,"Pickens County, Alabama",0.0127029858564694,0.203837087480356,0.180264536406496,0.132202723939235,0.018661602933473,0.183734939759036,0.160358826610791,0.108237297014144
01109,"Pike County, Alabama",0.0638234305560742,0.216566456287112,0.141875490159465,0.10538895320611,0.0298016954849311,0.238450909362513,0.12062591029615,0.0834671546476454
01111,"Randolph County, Alabama",0.0140154968094804,0.179352780309936,0.177187784867821,0.144997721057429,0.0211941659070191,0.173256608933455,0.171034639927074,0.118960802187785
01113,"Russell County, Alabama",0.0162232316677482,0.224708541251762,0.1728389536575,0.113047953635123,0.0172973214885095,0.207993018416165,0.164716149387993,0.0831748304952002
01115,"St. Clair County, Alabama",0.0141862879914686,0.196292762327056,0.172424438020936,0.126497909241434,0.0124322959054809,0.207616535234193,0.173168130665394,0.0973816406140375
01117,"Shelby County, Alabama",0.0173152910276362,0.207939694422428,0.176282737354862,0.116370557641464,0.0173384320781242,0.201228789780912,0.170578468409573,0.0929460292849994
01119,"Sumter County, Alabama",0.0541797230364905,0.206913979581522,0.155059132720105,0.132821186697665,0.03477206105327,0.198625290609522,0.121095724249469,0.0965329020519559
01121,"Talladega County, Alabama",0.0152796344079336,0.197422824633942,0.175288338980943,0.129216277551528,0.0140361239779899,0.193645661702988,0.170143314577051,0.104967824167625
01123,"Tallapoosa County, Alabama",0.0139459821564508,0.173654882616242,0.181145519320362,0.148960141286806,0.0190310891872964,0.163088821899455,0.169574617094486,0.130598946438903
01125,"Tuscaloosa County, Alabama",0.0469071242195256,0.238918754712682,0.141025154196254,0.0971070233206577,0.0362205236976723,0.234204716208372,0.131483159111005,0.074133544533831
01127,"Walker County, Alabama",0.012201150902727,0.188000553698906,0.174177855998734,0.141964444620222,0.013822697700172,0.190907472957741,0.168502442207677,0.110423381913821
01129,"Washington County, Alabama",0.00971111473804472,0.181246939774767,0.191937326587237,0.133017790109352,0.0176268973396442,0.178635547576302,0.171862249061531,0.115962134813122
01131,"Wilcox County, Alabama",0.0226255594231726,0.18460964694182,0.176902038786673,0.153406265539533,0.0307061163600199,0.166459472899055,0.149055196419692,0.116235703630035
01133,"Winston County, Alabama",0.0112347641759406,0.172178060413355,0.178113407525172,0.147323794382618,0.0148913619501855,0.168362480127186,0.183041865394807,0.124854266030737
02013,"Aleutians East Borough, Alaska",0.00635451505016722,0.167892976588629,0.138795986622074,0.0672240802675585,0.00869565217391304,0.306354515050167,0.239464882943144,0.0652173913043478
02016,"Aleutians West Census Area, Alaska",0.00323176361957525,0.132271468144044,0.132040627885503,0.030932594644506,0.0318559556786704,0.337488457987073,0.287165281625115,0.0450138504155125
02020,"Anchorage Municipality, Alaska",0.01425756713032,0.237837007311805,0.151446544291098,0.0826080276203646,0.0181891308080945,0.263008052926981,0.158143759659445,0.0745099102518912
02050,"Bethel Census Area, Alaska",0.0231692180388912,0.234174596607365,0.137443111294994,0.0583367811336367,0.0268100951592884,0.279354571783202,0.180306164666943,0.0604054613156806
02060,"Bristol Bay Borough, Alaska",0.00578871201157742,0.206946454413893,0.143270622286541,0.0622286541244573,0.00868306801736614,0.282199710564399,0.196816208393632,0.0940665701881331
02063,"Chugach Census Area, Alaska",0.0156905674147053,0.213464696223317,0.145958766648422,0.0893997445721584,0.0224411603721949,0.233169129720854,0.20051085568327,0.0793650793650794
02066,"Copper River Census Area, Alaska",0.014047866805411,0.142559833506764,0.188865764828304,0.0894901144640999,0.00312174817898023,0.18366285119667,0.234131113423517,0.144120707596254
02068,"Denali Borough, Alaska",0.00492072170585019,0.138873701476217,0.0951339529797704,0.0617823947512302,0.018042646254784,0.377255330781848,0.20393657736468,0.100054674685621
02070,"Dillingham Census Area, Alaska",0.0177095631641086,0.231404958677686,0.152302243211334,0.0805785123966942,0.0221369539551358,0.249409681227863,0.159386068476978,0.0870720188902007
02090,"Fairbanks North Star Borough, Alaska",0.0152440687210254,0.230242705208617,0.129997272975184,0.0753204254158713,0.0222661576220344,0.301390782656122,0.14633215162258,0.0792064357785656
02100,"Haines Borough, Alaska",0.00206753962784287,0.154376292212267,0.177119228118539,0.173673328738801,0,0.11302549965541,0.243969676085458,0.135768435561682
02105,"Hoonah-Angoon Census Area, Alaska",0.016840019811788,0.118375433382863,0.180287270926201,0.114908370480436,0.00445765230312036,0.192669638434869,0.21050024764735,0.161961367013373
02110,"Juneau City and Borough, Alaska",0.016089157477534,0.212259153160931,0.16336381116823,0.0969273633402661,0.0148334183573363,0.232154769846564,0.175136365420084,0.0892359612290547
02122,"Kenai Peninsula Borough, Alaska",0.0141678039903815,0.17573276142198,0.166807478174216,0.114620567145426,0.0154026125950478,0.210892311691688,0.17859231819068,0.123784146790581
02130,"Ketchikan Gateway Borough, Alaska",0.0143871790202149,0.194682207248224,0.162083409215079,0.107539610271353,0.0146603533054089,0.222637042433072,0.180386086323074,0.103624112183573
02150,"Kodiak Island Borough, Alaska",0.0109768378650554,0.231722054380665,0.132729103726083,0.0830815709969789,0.0272910372608258,0.277240684793555,0.158207452165156,0.0787512588116818
02158,"Kusilvak Census Area, Alaska",0.0257815671944783,0.240357287860333,0.124847746650426,0.0527811611855461,0.0294356475842469,0.298416565164434,0.177222898903776,0.0511571254567601
02164,"Lake and Peninsula Borough, Alaska",0.0349462365591398,0.237903225806452,0.143817204301075,0.0658602150537634,0.0241935483870968,0.310483870967742,0.125,0.0577956989247312
02170,"Matanuska-Susitna Borough, Alaska",0.0151356603632559,0.212870917108902,0.158718887809253,0.0881730074494855,0.0167426564018238,0.244338141864115,0.177766150933054,0.0862545780701099
02180,"Nome Census Area, Alaska",0.0193733918571212,0.243226880581202,0.147419403662782,0.0561525654608748,0.0224004843347964,0.280914181928258,0.173149689723021,0.0573634024519449
02185,"North Slope Borough, Alaska",0.0119795990985648,0.174830980903807,0.111256078756968,0.0428181710354644,0.0126912584509548,0.308622939153125,0.282172933222631,0.0556280393784842
02188,"Northwest Arctic Borough, Alaska",0.0220453153704838,0.239640743008777,0.137170851194121,0.0608287405592978,0.019391712594407,0.278832414778526,0.179016125739947,0.0630740967544397
02195,"Petersburg Borough, Alaska",0.00867052023121387,0.159682080924856,0.183164739884393,0.161849710982659,0.0126445086705202,0.138728323699422,0.192919075144509,0.142341040462428
02198,"Prince of Wales-Hyder Census Area, Alaska",0.0149286498353458,0.162458836443469,0.164654226125137,0.102524698133919,0.0142700329308452,0.190998902305159,0.206805708013172,0.143358946212953
02220,"Sitka City and Borough, Alaska",0.0155486450466459,0.201391973937509,0.161113579150007,0.105582703983415,0.0136235747075374,0.228491041018807,0.176217977195321,0.0980305049607582
02230,"Skagway Municipality, Alaska",0.0173357664233577,0.307481751824818,0.182481751824818,0.0757299270072993,0.0145985401459854,0.182481751824818,0.131386861313869,0.0885036496350365
02240,"Southeast Fairbanks Census Area, Alaska",0.0124925639500297,0.166964108665477,0.14158239143367,0.0844735276621059,0.0182431092603609,0.252230814991077,0.214951417806861,0.109062066230418
02275,"Wrangell City and Borough, Alaska",0.00962695547533093,0.145006016847172,0.176895306859206,0.134175691937425,0.00842358604091456,0.146811070998797,0.166666666666667,0.212394705174489
02282,"Yakutat City and Borough, Alaska",0.00871459694989107,0.172113289760349,0.0871459694989107,0.0958605664488017,0.0217864923747277,0.220043572984749,0.187363834422658,0.206971677559913
02290,"Yukon-Koyukuk Census Area, Alaska",0.0148870636550308,0.195328542094456,0.151694045174538,0.0967659137577002,0.016170431211499,0.232802874743327,0.166067761806982,0.126283367556468
04001,"Apache County, Arizona",0.0216571534546354,0.198829565826619,0.167054750767582,0.118053122874982,0.0204001730923778,0.218220033382101,0.158276494467226,0.0975087061344763
04003,"Cochise County, Arizona",0.0153122033008101,0.169666484859503,0.149667696907258,0.152778619477607,0.0192715592994364,0.20759347918308,0.144516493949862,0.141193463022443
04005,"Coconino County, Arizona",0.0544744060866415,0.232208477822059,0.133300553801563,0.0875127236340424,0.0338491796490865,0.24565671204044,0.132705346514156,0.0802926004520125
04007,"Gila County, Arizona",0.00784732540861813,0.144850482912333,0.164584881129272,0.186455237741456,0.0115156017830609,0.150585066864785,0.153951523031204,0.180209881129272
04009,"Graham County, Arizona",0.0200035279590757,0.20292820603281,0.13134591638737,0.102628329511378,0.0195096136884812,0.284847415769977,0.150820250485094,0.0879167401658141
04011,"Greenlee County, Arizona",0.02088772845953,0.228749637365825,0.116333043225994,0.102552944589498,0.0310414853495793,0.248767043806208,0.16579634464752,0.0858717725558457
04012,"La Paz County, Arizona",0.00200386459600658,0.122092607170973,0.133042295856294,0.230444428540757,0.00415086237744221,0.130394331925857,0.125384670435841,0.25248693909683
04013,"Maricopa County, Arizona",0.0167236567841723,0.219609649250264,0.15767989899995,0.111500144860278,0.0179016188833225,0.22949096949539,0.15524090396336,0.0918531577632634
04015,"Mohave County, Arizona",0.00976537375206242,0.133096563102995,0.162532509298358,0.18884756285131,0.0109175312508739,0.152280544757963,0.156766128806734,0.185793786179703
04017,"Navajo County, Arizona",0.0167252744482676,0.18247816387492,0.165664662658651,0.134671859442155,0.0165110094402642,0.204131533507266,0.158001537666528,0.121815958961949
04019,"Pima County, Arizona",0.020251876932844,0.202372077587907,0.147027207710695,0.13949182133427,0.020148471279681,0.21486131618563,0.139752740249809,0.116094488719165
04021,"Pinal County, Arizona",0.0129767129409049,0.179593564023876,0.142658021443389,0.138867104846514,0.0163710777626194,0.231991666494038,0.150195464513055,0.127346387975603
04023,"Santa Cruz County, Arizona",0.0197235860033488,0.203337401027329,0.164003746062378,0.135482589323722,0.0200641371285864,0.194426313250277,0.147657292050969,0.11530493515339
04025,"Yavapai County, Arizona",0.0107461941602196,0.128704766658348,0.168095832293486,0.20355877214874,0.0143199401048166,0.139136511105565,0.150406788120789,0.185031195408036
04027,"Yuma County, Arizona",0.0181009076592324,0.196633361867857,0.132201972149434,0.137070266808686,0.0204468375688586,0.242316916180382,0.127444766093145,0.125784971672406
05001,"Arkansas County, Arkansas",0.00876324011277909,0.195382153471005,0.174197973024461,0.141126266859712,0.024003657700221,0.174350377200335,0.164901318296121,0.117275013335365
05003,"Ashley County, Arkansas",0.0132445833050329,0.177749100047545,0.184812877810229,0.149765672756911,0.0226855939686205,0.160293418460912,0.168783535964138,0.122665217686613
05005,"Baxter County, Arkansas",0.00992714289860962,0.140837711532321,0.165539461844359,0.203071028417172,0.0117558271167745,0.141621433340106,0.152883805985312,0.174363588865345
05007,"Benton County, Arkansas",0.0166267993176339,0.230787305734789,0.153866036308268,0.100484517526752,0.017101447913191,0.244444026711907,0.154453472688908,0.0822363937985516
05009,"Boone County, Arkansas",0.0120245988937369,0.182155495241694,0.16958120039853,0.147490294430893,0.0144295186724843,0.186690486824475,0.16545848077782,0.122169924760367
05011,"Bradley County, Arkansas",0.026192585094268,0.200050613691003,0.172972289004176,0.13880804757687,0.0179678603062128,0.185499177527521,0.152979881057826,0.105529545742123
05013,"Calhoun County, Arkansas",0.010048956454522,0.165936614274671,0.16284462767328,0.141716052563772,0.0283432105127544,0.186807523834063,0.182427209482092,0.121875805204844
05015,"Carroll County, Arkansas",0.0169943502824859,0.160587570621469,0.16664406779661,0.16090395480226,0.0181694915254237,0.169988700564972,0.171299435028249,0.135412429378531
05017,"Chicot County, Arkansas",0.0100112626705043,0.156551120010011,0.17181829558253,0.156300838443249,0.0207733700412965,0.194343636591165,0.174195970466775,0.116005506194469
05019,"Clark County, Arkansas",0.0498728617660657,0.231969486823856,0.137251502542765,0.111419325011558,0.0416088765603329,0.214574664817383,0.124190938511327,0.0891123439667129
05021,"Clay County, Arkansas",0.0203584478858535,0.176004872107186,0.164346615625544,0.162432573516617,0.0136593005046111,0.180963981207587,0.165738646250218,0.116495562902384
05023,"Cleburne County, Arkansas",0.0103790836751841,0.152275984777344,0.162753916868482,0.179261602332823,0.0122572035783127,0.156921860327188,0.167696337666189,0.158454010774477
05025,"Cleveland County, Arkansas",0.0238651535380507,0.19826435246996,0.168891855807744,0.145360480640854,0.0176902536715621,0.154539385847797,0.17456608811749,0.116822429906542
05027,"Columbia County, Arkansas",0.0374435838858862,0.21747367248008,0.145205326795565,0.125647740569455,0.0288070429598262,0.216136401627013,0.136847383963894,0.0924388477182816
05029,"Conway County, Arkansas",0.0077654221283469,0.187177734981674,0.177362241411443,0.136485059327825,0.0175187923215506,0.18301546872088,0.17568491023172,0.114990370876561
05031,"Craighead County, Arkansas",0.0234704040125272,0.241027610122512,0.152605622817648,0.105340836823096,0.0227384537851426,0.233480123351612,0.145262122175692,0.07607482691177
05033,"Crawford County, Arkansas",0.012837779129377,0.202797810409245,0.168389955686854,0.123533756190807,0.0164002085324529,0.202624033365192,0.170670779390043,0.102745677296029
05035,"Crittenden County, Arkansas",0.0169079361446473,0.227584825771013,0.179950792470104,0.113692281283973,0.019368312639469,0.201235910053213,0.154660410825657,0.0865995308119243
05037,"Cross County, Arkansas",0.0114978490418459,0.201642549863121,0.171138052405162,0.134610872115761,0.0192412983965585,0.183965584669535,0.16957371920219,0.108330074305827
05039,"Dallas County, Arkansas",0.0267545560294688,0.168476153547887,0.148313299728577,0.173516867002714,0.0232648313299729,0.149088794106243,0.176424970918961,0.134160527336177
05041,"Desha County, Arkansas",0.00853788687299893,0.213565753587098,0.173247954464603,0.142298114549982,0.0145855567413732,0.15723941657773,0.176449662041978,0.114075655164236
05043,"Drew County, Arkansas",0.0247469066366704,0.208923884514436,0.155005624296963,0.131608548931384,0.0529433820772403,0.172778402699663,0.154255718035246,0.099737532808399
05045,"Faulkner County, Arkansas",0.0283081451997429,0.248066836660655,0.146588718203868,0.0962124510230736,0.022202873313017,0.243340174554802,0.140224309140287,0.0750564919045546
05047,"Franklin County, Arkansas",0.0122731722008885,0.180031624124689,0.181537534824185,0.144266245011671,0.0167156087644003,0.179579850914841,0.172351479557262,0.113244484602063
05049,"Fulton County, Arkansas",0.0195568500988245,0.134297305731822,0.176739831478207,0.1718506189535,0.0107146572349943,0.164464787267242,0.170706335171122,0.151669614064288
05051,"Garland County, Arkansas",0.0118874060782775,0.174685058502486,0.172566757628998,0.163894184641073,0.0139807857650181,0.170149402514548,0.157115621845912,0.135720783023688
05053,"Grant County, Arkansas",0.0129640124681213,0.185746670444885,0.179229243411731,0.124468688013602,0.0211107962595636,0.200127514876736,0.168957211674695,0.107395862850666
05055,"Greene County, Arkansas",0.0135871123086625,0.210571575990369,0.163733302757553,0.120592787937855,0.0170268875766783,0.214269334403486,0.167861033079172,0.0923579659462249
05057,"Hempstead County, Arkansas",0.00934329951948745,0.19867859049653,0.180726107848372,0.132608115323011,0.0156833956219968,0.18052589428724,0.170448478376935,0.111986118526428
05059,"Hot Spring County, Arkansas",0.00927386047908688,0.175339791244274,0.154764586618608,0.130322144627168,0.0188480889089134,0.218254862206203,0.184425921754149,0.108770744161598
05061,"Howard County, Arkansas",0.0158378207158695,0.223102101150882,0.155738570372717,0.134621476084891,0.0146763805300391,0.194382852919438,0.152359835286665,0.1092809629395
05063,"Independence County, Arkansas",0.0170753671377113,0.194340537545026,0.16701302299806,0.126593239124411,0.0197423108894431,0.201544749238016,0.171723469105015,0.101967303962316
05065,"Izard County, Arkansas",0.00879430129276229,0.133497493624132,0.156978278075807,0.163574004045379,0.0113446486676634,0.20051006947498,0.182042036760179,0.143259168059098
05067,"Jackson County, Arkansas",0.0147983721790603,0.205031446540881,0.160562338142804,0.12156862745098,0.0119126896041435,0.234480207177211,0.152497225305216,0.099149093599704
05069,"Jefferson County, Arkansas",0.020440012180268,0.192467265529842,0.163938794153471,0.126313185140073,0.0200974421437272,0.215000761266748,0.163177527405603,0.098565012180268
05071,"Johnson County, Arkansas",0.0199713232281852,0.18701351904957,0.175081933633757,0.118650143383859,0.0247337156902909,0.196640721015977,0.175030725112659,0.102877918885703
05073,"Lafayette County, Arkansas",0.0163193079040503,0.163586315375541,0.174400314589068,0.16220998820291,0.0112072355485647,0.161226897365317,0.174793550924105,0.136256390090444
05075,"Lawrence County, Arkansas",0.0195907360406091,0.187975888324873,0.168781725888325,0.134597081218274,0.0202252538071066,0.19804885786802,0.162515862944162,0.108264593908629
05077,"Lee County, Arkansas",0.0248086192231358,0.10419620073717,0.150411114261412,0.137652395803799,0.0123334278423589,0.317125035440885,0.149702296569322,0.103770910121917
05079,"Lincoln County, Arkansas",0.00486355039178601,0.119877510582725,0.111051067279114,0.0951094298838152,0.0150409799153382,0.35819147978024,0.215707466450509,0.080158515716473
05081,"Little River County, Arkansas",0.00950651570177313,0.194296090578936,0.175603503524888,0.146229438154241,0.0190130314035463,0.177205725272378,0.153599658192694,0.124546037171545
05083,"Logan County, Arkansas",0.0113955014617266,0.181552413340493,0.179106258576457,0.135493109003043,0.0126484099994034,0.1842372173498,0.177137402302965,0.118429687966112
05085,"Lonoke County, Arkansas",0.0130693140405364,0.225948333123889,0.169470226020143,0.102489991562393,0.0155287866003626,0.223470908209612,0.165610469813116,0.0844119706299481
05087,"Madison County, Arkansas",0.0113148653921186,0.169644947327351,0.17409285992977,0.13546625048771,0.017947717518533,0.192430745220445,0.179789309403043,0.11931330472103
05089,"Marion County, Arkansas",0.00899006742550569,0.133836003770028,0.180163851228884,0.179946349597622,0.0104400783005873,0.142971072283042,0.170738780540854,0.172913796853476
05091,"Miller County, Arkansas",0.0167530913442361,0.200791629590991,0.169740112300942,0.120800220919886,0.0184406738056519,0.212635390138382,0.164615998281734,0.0962228836181768
05093,"Mississippi County, Arkansas",0.0153408139340144,0.215139842572433,0.170490705074527,0.114419695193435,0.0173840227767543,0.216613632557361,0.162619326745939,0.0879919611455368
05095,"Monroe County, Arkansas",0.00450958286358512,0.179819616685457,0.181134911687336,0.167794062382563,0.0223600150319429,0.147876738068395,0.164975573092822,0.131529500187899
05097,"Montgomery County, Arkansas",0.0101168424052437,0.143773154744942,0.175548589341693,0.171701339412938,0.0111142775719578,0.154032487888287,0.175833570817897,0.157879737817042
05099,"Nevada County, Arkansas",0.00419972001866542,0.166588894073728,0.193964846787992,0.149167833255561,0.0346865764504589,0.160211541452792,0.169855342977135,0.121325244983668
05101,"Newton County, Arkansas",0.020222793487575,0.136075407026564,0.16675235646958,0.163667523564696,0.00685518423307626,0.161096829477292,0.178063410454156,0.167266495287061
05103,"Ouachita County, Arkansas",0.018463642580351,0.169648962844769,0.185662183724641,0.149703669933896,0.0211420104855254,0.174093913836335,0.16560291771142,0.115682698883064
05105,"Perry County, Arkansas",0.0103753042141668,0.167926220058922,0.173434097604714,0.139746381452543,0.0117842961444857,0.192263353400794,0.182400409888562,0.122069937235814
05107,"Phillips County, Arkansas",0.0249792531120332,0.187053941908714,0.182738589211618,0.151535269709544,0.0139419087136929,0.174771784232365,0.150373443983403,0.114605809128631
05109,"Pike County, Arkansas",0.0128830519074422,0.187742338961851,0.164602876797999,0.141963727329581,0.01776110068793,0.1776110068793,0.1776110068793,0.119824890556598
05111,"Poinsett County, Arkansas",0.0136563624935718,0.194960287983544,0.172790126278498,0.137192160447974,0.0179989714873436,0.189532026741329,0.171075938517799,0.10279412604994
